model_version,dataset_name,model_size,dataset_size,execution_time,load_time,B-PER_precision,B-PER_recall,B-PER_f1,I-PER_precision,I-PER_recall,I-PER_f1,overall_precision,overall_recall,overall_f1
version-8-roberta-base,b.conll,124057347,1238,3.8870773315429688,0.4283289909362793,0.7190226876090751,0.6358024691358025,0.6748566748566749,0.7190226876090751,0.6358024691358025,0.6748566748566749,0.0,0.0,0.0
version-8-roberta-base,conllpp_train.txt,124057347,10492,22.684542179107666,0.4283289909362793,0.80859375,0.9015338004165878,0.8525382755842063,0.80859375,0.9015338004165878,0.8525382755842063,0.0,0.0,0.0
version-8-roberta-base,e.conll,124057347,98,1.0816278457641602,0.4283289909362793,0.6216216216216216,0.71875,0.6666666666666667,0.6216216216216216,0.71875,0.6666666666666667,0.0,0.0,0.0
version-8-roberta-base,f.conll,124057347,1600,4.59308934211731,0.4283289909362793,0.7878228782287823,0.6687548942834769,0.723422278695468,0.7878228782287823,0.6687548942834769,0.723422278695468,0.0,0.0,0.0
version-8-roberta-base,g.conll,124057347,1710,4.7515013217926025,0.4283289909362793,0.8446069469835467,0.8272157564905999,0.8358208955223881,0.8446069469835467,0.8272157564905999,0.8358208955223881,0.0,0.0,0.0
version-8-roberta-base,h.conll,124057347,1600,4.443542003631592,0.4283289909362793,0.7097118463180363,0.5859030837004405,0.6418918918918919,0.7097118463180363,0.5859030837004405,0.6418918918918919,0.0,0.0,0.0
version-8-roberta-base,KAGGLE.csv,124057347,31382,68.05321025848389,0.4283289909362793,0.9103654801606207,0.9941285767372724,0.9504050021315901,0.9103654801606207,0.9941285767372724,0.9504050021315901,0.0,0.0,0.0
version-8-roberta-base,NYT_corr2,124057347,864,2.745295286178589,0.4283289909362793,0.8532110091743119,0.9323308270676691,0.8910179640718563,0.8532110091743119,0.9323308270676691,0.8910179640718563,0.0,0.0,0.0
version-8-roberta-base,NYT_corr3,124057347,573,2.0420618057250977,0.4283289909362793,0.8877551020408163,0.9,0.8938356164383562,0.8877551020408163,0.9,0.8938356164383562,0.0,0.0,0.0
version-8-roberta-base,ritter.txt,124057347,801,2.570744037628174,0.4283289909362793,0.484375,0.6946778711484594,0.570771001150748,0.484375,0.6946778711484594,0.570771001150748,0.0,0.0,0.0
version-8-roberta-base,WNUT.conll,124057347,2868,7.950286626815796,0.4283289909362793,0.5272261370916079,0.6642453591606134,0.5878571428571429,0.5272261370916079,0.6642453591606134,0.5878571428571429,0.0,0.0,0.0
version-9-roberta-base,a.conll,124057347,424,1.817070484161377,0.4309830665588379,0.6334841628959276,0.8187134502923976,0.7142857142857143,0.6334841628959276,0.8187134502923976,0.7142857142857143,0.0,0.0,0.0
version-9-roberta-base,b.conll,124057347,1238,3.579909086227417,0.4309830665588379,0.7322580645161291,0.7006172839506173,0.7160883280757099,0.7322580645161291,0.7006172839506173,0.7160883280757099,0.0,0.0,0.0
version-9-roberta-base,conllpp_train.txt,124057347,10492,22.74061894416809,0.4309830665588379,0.8549249611868208,0.9384586252603674,0.8947463441054343,0.8549249611868208,0.9384586252603674,0.8947463441054343,0.0,0.0,0.0
version-9-roberta-base,e.conll,124057347,98,1.057213544845581,0.4309830665588379,0.6388888888888888,0.71875,0.676470588235294,0.6388888888888888,0.71875,0.676470588235294,0.0,0.0,0.0
version-9-roberta-base,f.conll,124057347,1600,4.607401371002197,0.4309830665588379,0.8216168717047452,0.7321848081440877,0.7743271221532092,0.8216168717047452,0.7321848081440877,0.7743271221532092,0.0,0.0,0.0
version-9-roberta-base,g.conll,124057347,1710,4.9193127155303955,0.4309830665588379,0.8661778185151238,0.8460161145926589,0.8559782608695653,0.8661778185151238,0.8460161145926589,0.8559782608695653,0.0,0.0,0.0
version-9-roberta-base,h.conll,124057347,1600,4.449461221694946,0.4309830665588379,0.782608695652174,0.6660792951541851,0.7196573060447407,0.782608695652174,0.6660792951541851,0.7196573060447407,0.0,0.0,0.0
version-9-roberta-base,KAGGLE.csv,124057347,31382,68.27902841567993,0.4309830665588379,0.8850950316772257,0.9863991081382386,0.9330052724077329,0.8850950316772257,0.9863991081382386,0.9330052724077329,0.0,0.0,0.0
version-9-roberta-base,NYT_corr2,124057347,864,2.713470697402954,0.4309830665588379,0.9876237623762376,1.0,0.9937733499377335,0.9876237623762376,1.0,0.9937733499377335,0.0,0.0,0.0
version-9-roberta-base,NYT_corr3,124057347,573,2.064281940460205,0.4309830665588379,0.9066666666666666,0.9379310344827586,0.9220338983050848,0.9066666666666666,0.9379310344827586,0.9220338983050848,0.0,0.0,0.0
version-9-roberta-base,ritter.txt,124057347,801,2.739645481109619,0.4309830665588379,0.48956356736242884,0.7226890756302521,0.5837104072398189,0.48956356736242884,0.7226890756302521,0.5837104072398189,0.0,0.0,0.0
version-9-roberta-base,WNUT.conll,124057347,2868,7.698060035705566,0.4309830665588379,0.527084601339014,0.6989507667473769,0.6009715475364331,0.527084601339014,0.6989507667473769,0.6009715475364331,0.0,0.0,0.0
